genomicGC	genomicLen	NCBI_bioProjectAccession	habitat	disease	io.gc	io.at	z4s.gc.le	z4s.gc.la	z4s.at.le	z4s.at.la	zaa.1s.gc.le	zaa.1s.gc.la	zaa.1s.at.le	zaa.1s.at.la	habitatGold	habitatImg	hostassociated	GCgroups	SizeGenomic	intra
NC_001263	67.01	2648577	PRJNA57665	Terrestrial	NA	-0.00183732520656156	-0.0113623924513431	-0.120122674219852	-0.0951009979133777	-0.658110193687494	-0.518360414686908	0.996617492325989	0.952678394316273	1.00165455894919	0.859491663000827	NA	Engineered	N	(60.2,74.9]	(2.09e+06,3.13e+06]	N
NC_009052	46.28	5127376	PRJNA58259	Aquatic	NA	0.0571365941782505	-0.0306252699889244	-0.221788033039503	-0.26537270039787	-0.48393991091515	-0.360956260074732	1.07817866202953	1.21138477492523	1.18249795944747	1.02422834265509	Environmental	Environmental	N	(37.5,47.3]	(4.58e+06,1.3e+07]	N
NC_015730	57.21	4505211	PRJNA54719	Aquatic	NA	0.0318507571588457	-0.0228867617074589	0.0719524115957712	0.0221290971450359	-0.312710180616471	-0.277465200662199	0.957596606340746	1.02563415499101	0.684290535942874	0.549668430937549	Host-associated	Host-associated	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_015499	33.87	1898865	PRJNA66601	NA	NA	0.107150273413165	-0.0054365093373813	-0.326822623119374	-0.352522729807046	-0.307812998458826	0.102991444944822	1.6276667201436	1.88466353611251	0.902558173047881	0.635909879887986	Environmental	Environmental	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_010320	34.52	2457259	PRJNA58589	NA	NA	0.13270135278785	0.0560171246852646	-0.215209642852138	0.228396249488447	-0.265327883411536	0.126482611987226	2.1688606230695	2.46026745586606	1.05585584209341	1.07912836159529	Environmental	Environmental	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_016789	53.7	2530683	PRJNA84303	Multiple	Diphtheria	0.059333655239015	-0.010519704820223	-0.400737965104455	-0.421402069060574	-0.328896768260165	-0.232260159566126	1.09389605616799	1.16150888834197	0.787209680645821	0.514579717551917	Host-associated	Host-associated	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_014923	62.69	6264489	PRJNA62101	NA	NA	0.00350207355331785	-0.00297385134991609	-0.249082734026586	-0.269751674965889	-0.400932656613808	-0.36588926193426	1.23500315808462	1.20385325122371	0.676818825140949	0.594861704046816	Host-associated	Host-associated	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_002655	50.44	5521804	PRJNA57831	HostAssociated	Hemorrhagic colitis	0.0412117607631563	-0.00117772151415888	0.214193786100308	0.2271264370313	-0.518525873192142	-0.399828040943588	0.768541775481567	0.800393940913722	1.11972078790939	0.955620922219309	NA	Engineered	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_015510	47.13	8371686	PRJNA66777	Aquatic	NA	0.00805328578480854	-0.00421256013248863	-0.34496965120935	-0.350550453099418	-0.206846553002505	-0.228629487222522	1.39062233439813	1.40923029915772	0.994380602019279	0.947886004848653	NA	Engineered	N	(37.5,47.3]	(4.58e+06,1.3e+07]	N
NC_010622	63.03	3479187	PRJNA58699	HostAssociated	None	0.0172607384249576	0.000393767227316195	0.148248142108858	0.149724655372734	-0.353489076642803	-0.190552183297649	0.583340845967219	0.55985565040805	0.645655844822622	0.459075939685795	Host-associated	Host-associated	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_011025	30.71	820453	PRJNA58005	HostAssociated	Acute rat polyarthritis and murine chronic proliferative arthritis	-0.00726569442266478	-0.00546676902319306	-0.537190611694967	-0.668785541821464	-0.311003837285316	-0.313745316144151	1.56316231728598	1.61123971146062	2.02066547700082	2.84506786280406	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_006526	46.33	2056363	PRJNA58095	Multiple	NA	0.0229789690126619	-0.0222019883325746	-0.215971347935985	-0.285273778059224	-0.919269398578795	-0.814569227294707	1.04069577509611	1.14642511069763	1.54796790739529	1.39108307343351	NA	Engineered	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_014931	66.48	6550056	PRJNA62107	Multiple	NA	0.00687032265979634	0.0159605823666151	-0.13689032332461	-0.123021772112759	-0.399013487597102	-0.0577892074484499	0.966546909606667	0.854721004040636	0.655875419166025	0.366750279548703	NA	NA	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_004342	35.02	4338762	PRJNA57881	HostAssociated	Leptospirosis	0.0694574574210352	-0.0178149311237904	0.0676933886716065	-0.100862798237489	-0.34395806557107	-0.218897985128673	0.718911912873406	1.03776817690569	0.992955389321543	0.763470829833244	NA	NA	N	[16.6,37.5]	(3.13e+06,4.58e+06]	N
NC_012472	35.44	5269628	PRJNA59299	Multiple	Pneumonia	0.15997856596685	0.0548352383826984	0.476874981600903	0.241306203146308	0.00508596474849084	0.147447768034685	0.583344494130178	0.982600214672715	0.663954992415884	0.763499567957131	Host-associated	Host-associated	N	[16.6,37.5]	(4.58e+06,1.3e+07]	N
NC_015185	34.95	1541968	PRJNA63405	Aquatic	NA	-0.00354413556318529	-0.0138504155124654	-0.383351864243388	-0.558774714479991	-0.266555079679533	-0.291832515102213	2.04693631273712	2.10388590109366	1.11016018148731	1.05971535072192	Environmental	Environmental	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_014632	34.53	2046464	PRJNA59769	Aquatic	NA	0.125377229080933	0.0429538439643133	-0.170201880958296	-0.128581152621839	-0.0996496297694174	0.0805524439374624	2.7481578860913	2.62193599087056	0.99809123915546	1.04386020640133	Environmental	Environmental	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_014034	66.56	3738958	PRJNA47509	Multiple	None	0.0194157598404322	-0.0119288692248788	0.133097001008339	0.166187511395792	-1.53883833253378	-1.31202516777163	0.873665800314982	0.802770331378031	1.71463631690382	1.45607663328903	Environmental	Environmental	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_013173	58.65	3942657	PRJNA59217	Terrestrial	NA	0.0366024848624526	-0.0217879230414882	-0.366521014775353	-0.255789557217562	-0.497799531342338	-0.304391336428272	1.52052951980231	1.33059188129972	0.856423109547513	0.561450240333297	Environmental	Environmental	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_000912	40.01	816394	PRJNA57709	HostAssociated	Atypical pneumonia in older children and young adults	0.0240420180500074	0.0279801599544343	-0.395754587597582	-0.315784794463624	-0.658607210666869	-0.38183669530356	1.02601970046054	1.09270770621543	1.74941166270158	1.79918709725199	Host-associated	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_015559	44.29	3899940	PRJNA67323	NA	NA	0.0935446424065008	-0.0376339310946218	-0.0911631535780976	-0.347707670621663	-0.440748376543023	-0.330032880959554	0.997433517054507	1.37643354713607	1.06910454720633	0.892903744431888	Environmental	Host-associated	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_016147	67.65	3452554	PRJNA75113	NA	NA	0.0195601310248011	-0.014993383579771	-0.0806012936288373	-0.0480166075804537	-0.343235466306649	-0.201321443025862	1.04387773640519	0.960380570927204	0.610860592565311	0.378280837769197	Host-associated	Environmental	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_010520	28.31	3992906	PRJNA59149	Multiple	Botulism	0.20703962381578	0.0961509704818016	-0.64404308314923	-0.231568369554851	-0.205693856969049	0.0195292609361239	3.10032028522658	2.78799731515741	1.10974156315273	1.44050378494118	Host-associated	Host-associated	N	[16.6,37.5]	(3.13e+06,4.58e+06]	N
NC_015758	65.59	4389314	PRJNA68839	NA	NA	0.0282085857624168	-0.0237197044080409	-0.0231010739966518	-0.0352555204874023	-0.180685689999938	-0.0223465445704119	1.13299745722515	1.14543641850551	0.374116283025793	0.106576567760822	NA	Host-associated	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_006510	52.09	3544776	PRJNA58227	Aquatic	NA	0.0859010032420289	0.0158454379549755	0.00383749052519662	0.179400414565433	-0.247044463627097	0.0389015485336969	0.92916968053124	0.807415934692938	0.720782451306377	0.512872468615603	Environmental	Environmental	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_013946	63.38	3097457	PRJNA46661	Specialized	NA	0.0266629245018243	-0.0153494862362045	-0.15967695421563	-0.202331126066431	-0.493800211043658	-0.275782115232034	1.15280490110853	1.19495247975136	0.694606026368945	0.440198690155046	Host-associated	Environmental	N	(60.2,74.9]	(2.09e+06,3.13e+06]	N
NC_013161	39.82	4669813	PRJNA59143	Aquatic	NA	0.000495785820525533	-0.00278838552871172	-0.478818862737371	-0.463368247445755	-0.324234170144873	-0.348792601116318	1.22360735478102	1.18815744095643	1.03452499013367	1.04996508479049	Environmental	Environmental	N	(37.5,47.3]	(4.58e+06,1.3e+07]	N
NC_011229	27.59	931674	PRJNA58791	HostAssociated	Tick-borne relapsing fever	0.293257082058784	-0.060536162796658	-0.431301518424434	-0.305334641531161	-0.573704358274652	0.424692384808008	1.6217400170525	1.8510198782266	1.43254649197988	1.11612287702757	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_011134	41.84	2024171	PRJNA59263	HostAssociated	Opportunistic infections	0.0915613467208214	-0.0192082057336826	-0.541839589029496	-0.553055131644633	-0.295745792452537	-0.349886036370331	1.30280173489312	1.42779389577058	1.12273778282104	1.33457135943001	Host-associated	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_015389	60.39	2115681	PRJNA65787	HostAssociated	NA	0.0204065691577652	-0.0188162331406551	-0.261115475409912	-0.201013020559675	-0.214689804446074	-0.0347210603088245	1.30378874016466	1.32380136859156	0.468740104127048	0.237412299062514	Host-associated	Host-associated	N	(60.2,74.9]	(2.09e+06,3.13e+06]	N
NC_007614	53.94	3184243	PRJNA58361	Terrestrial	NA	0.032712454287952	0.00266908187700267	-0.0547018868169599	0.0367721591850899	-0.163442542391556	-0.0474183914418196	1.00850468373236	0.977133561209166	0.583400258083619	0.489792878571026	Environmental	Environmental	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_014724	38.2	2067692	PRJNA61179	Multiple	NA	0.0645656020898289	0.00316248976079135	-0.673459531575602	-0.710898639857191	-0.554602557361517	-0.545247292075498	1.72716628893447	1.90162674883675	1.75778796524941	1.74741527929491	Environmental	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_013722	62.98	3768695	PRJNA43163	NA	NA	0.0476469991835602	-0.0482313348209387	-0.03023170899476	0.00686526830155378	-0.433589307626826	0.13730039700397	0.830668524327786	0.868011549075149	0.8860026492079	0.0647761711468861	NA	Host-associated	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_015947	66.89	4544477	PRJNA72473	NA	NA	0.0243487586825193	-0.0100902455321272	-0.0137905823805762	-0.0226741255938807	-0.554625297148616	-0.254988570032126	1.03031024304859	1.00245063405127	0.873567569003996	0.505989212593402	NA	NA	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_008531	37.71	2038396	PRJNA57919	Multiple	NA	0.102534455647026	0.0121141070730754	-0.163609178458782	-0.149603787503116	-0.168063417277298	-0.139321235417793	0.896693274518157	1.1482021437414	0.997270121058433	1.04281798067841	NA	Engineered	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_011375	38.57	1815724	PRJNA59035	HostAssociated	Wide range of infections	0.0817067992010192	0.026624196165635	-0.514881660349783	-0.666751508094402	-0.484751354855257	-0.4582206937115	1.2927776146845	1.5039284436276	1.24843293013204	1.4498139707078	Host-associated	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_010793	30.51	2008987	PRJNA58869	HostAssociated	Scrub typhus	0.00861475973664385	0.0016491951713845	0.0949544034907246	-6.22134423349089e-05	-0.10650371747317	-0.0455996239831105	1.08469202517608	1.10870195520184	1.28776747707731	1.26251395059588	NA	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_009665	46.31	5229686	PRJNA58743	Aquatic	None	0.0585541355344513	-0.0332313059612514	-0.216512924487047	-0.27982123399532	-0.490532376619265	-0.392551752483092	1.07056393113369	1.22414420031224	1.19829165421097	1.03959416361561	Environmental	Environmental	N	(37.5,47.3]	(4.58e+06,1.3e+07]	N
NC_008767	51.62	2194961	PRJNA57825	HostAssociated	Meningitis and septicemia	0.0525836894039532	-0.0177949000183453	-0.391184033301879	-0.472482208614928	-0.474524144789692	-0.285387078662058	1.45424265720098	1.56784123857529	1.20035883196528	0.954661324063826	Host-associated	Host-associated	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_014643	53.69	2506025	PRJNA49331	NA	NA	0.0178733870152623	0.0168979551806993	-0.174986231812992	-0.102086712452459	-0.713400828398564	-0.509870169630215	0.839325596275725	0.689386565377253	1.20555405248753	0.954578989368918	Host-associated	Host-associated	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_016911	32.45	1269721	PRJNA86659	NA	NA	0.0722577785166099	0.00988909797013252	-0.0394702329939685	-0.00256705968478485	-0.386996535388371	-0.209454961342819	1.01494455719559	1.12663589212331	1.42624558366996	1.28894683811791	NA	NA	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_005303	27.76	853089	PRJNA58015	HostAssociated	Onions yellow disease	0.0259030468013821	-0.00506449924571288	-1.55280627899623	-2.08807555749999	-0.666944448747885	-0.476470419602322	1.83413921949246	2.42422882367906	2.08395051927501	2.1938704938623	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_009656	66.45	6588339	PRJNA58627	Multiple	Opportunistic infections	0.0323777693130015	-0.0149570955001824	-0.222198924838631	-0.247372635322956	-0.580080318863798	-0.182492559553036	1.30975014934475	1.26633583926204	0.847504098361141	0.410545944123639	Host-associated	Host-associated	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_016511	60.03	2498766	PRJNA80733	NA	NA	0.0637691733110984	-0.0505763838404819	-0.448992996320887	-0.425793486771847	-0.674643006836165	-0.386270395019296	1.31942393616222	1.28889642049085	1.04537255815761	0.478436931572597	NA	NA	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_005125	62	4659019	PRJNA58011	Terrestrial	NA	-0.00142109376850383	0.00054237675201964	-0.22196377250867	-0.249267666297753	-0.43944925840947	-0.418194642988454	1.09240376784511	1.11369215937375	0.639555565176024	0.629048063767886	Environmental	Environmental	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_009049	69.09	3147721	PRJNA58449	Multiple	NA	0.0171836081129166	-0.00385147145960893	-0.0834991625608986	-0.0971494926595463	-0.709655042889755	-0.501286737238041	0.97024042863047	0.942877782644417	0.810753113639425	0.566661305879409	NA	NA	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_014933	44.72	3998906	PRJNA62135	NA	NA	0.0771921641791045	-0.0510861593888173	-0.131709790504497	-0.21244404997873	-0.35897834186715	-0.0428092939085173	1.31588993134412	1.61174515372729	1.21069231290265	0.814952962398629	Host-associated	Host-associated	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_014721	36.1	2786473	PRJNA60393	Specialized	NA	0.137270543443775	0.0656979970738106	-0.188068881084499	0.273645824665152	-0.262122659440975	0.202421617785114	1.66975762915245	1.58755223426004	0.912619455618828	0.818818520443709	NA	Environmental	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_012659	35.38	5227419	PRJNA59385	Multiple	Anthrax	0.153278474399164	0.0462171660390116	0.49373100652417	0.236479284175481	0.0246848745881424	0.129881324932009	0.589379345093392	1.01205196285938	0.662373108858726	0.724693664606522	Engineered	Host-associated	N	[16.6,37.5]	(4.58e+06,1.3e+07]	N
NC_015942	56.59	3207552	PRJNA67387	NA	NA	0.0199107869913309	-0.0225828508911884	-0.0320901212069726	-0.220430222608375	-0.342731749554292	-0.304628353512847	0.927304543756493	1.05470984599555	0.739628543447105	0.63401953281368	Environmental	Environmental	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_014759	35.51	4511574	PRJNA60837	NA	NA	0.0529405715674635	-0.0103337356324816	-0.230046576936749	-0.211110290743852	-0.114244794692116	-0.104735097674308	1.8173748532688	2.05741315791742	1.08172437389198	1.16582447549457	Environmental	Environmental	N	[16.6,37.5]	(3.13e+06,4.58e+06]	N
NC_015635	67.27	5683123	PRJNA68055	NA	NA	0.0217492452687276	-0.0192609281470192	-0.0493360710521055	-0.103284647899513	-0.242016200654827	-0.0707506739150038	1.11364416196016	1.08368455991409	0.405692754666203	0.114380062671441	NA	Engineered	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_008541	65.47	4698945	PRJNA58141	NA	None	0.000349545908088492	-0.00327320511288974	-0.262256754226454	-0.30658058376492	-0.187185638993644	-0.0711557301517676	1.24311186626171	1.16513820216491	0.396795638164825	0.22593460369579	Environmental	Environmental	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_016582	70.75	11936683	PRJNA82931	NA	NA	0.0083037877569901	-0.00723095972690642	-0.25238701504427	-0.181412372870962	-0.126027552879715	-0.00736025924572897	1.19488039777679	1.08458692192648	0.284303792190963	0.130536621488018	Environmental	Environmental	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_015949	36.13	2674809	PRJNA60575	NA	NA	0.0726622845054669	0.030469703316517	0.00966559360920283	0.223307999997582	-0.140092070098038	0.0434576836229969	1.79757727869863	1.81343928263633	0.917338601402675	0.928356052905961	NA	Environmental	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_010506	43.7	5935403	PRJNA58721	Multiple	None	0.0765566375785169	-0.0423637082504229	-0.215218604143976	-0.500594187361344	-0.422585302336831	-0.283820673495409	1.22804279175754	1.57774559566096	1.19207308864268	0.967650167708192	Host-associated	Host-associated	N	(37.5,47.3]	(4.58e+06,1.3e+07]	N
NC_002929	67.72	4086189	PRJNA57617	HostAssociated	Respiratory deseases	0.0122899480380883	-0.00808822647034117	-0.118212107837736	-0.118439243553395	-0.304037263261946	-0.171345271937716	1.07917340264911	0.987799528731027	0.528820062941035	0.33602613534216	Host-associated	Host-associated	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_010505	71.5	6077833	PRJNA58845	HostAssociated	None	0.000459449341455944	0.00275853355513908	-0.203387991217894	-0.20192781294046	-0.34514539320348	-0.304018812158763	1.05485287175955	1.00722061352383	0.400517990919097	0.372923369481854	Host-associated	Host-associated	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_016776	43.42	5373121	PRJNA84217	NA	NA	0.0783031437201875	-0.0347699516629953	0.00856983451892937	0.0490709157773009	-0.297671752324619	-0.0232506328701585	1.1401320202849	1.39202311425775	1.12710691998292	0.78617247952552	Host-associated	Host-associated	N	(37.5,47.3]	(4.58e+06,1.3e+07]	N
NC_009659	54.23	4110251	PRJNA58603	Aquatic	NA	0.0381755233371292	-0.0108416089161963	-0.0494523844979869	-0.136374509017988	-0.32368791247009	-0.0561942480463109	0.954223538703209	1.07034988229544	0.83056849790623	0.522564103108321	Host-associated	Host-associated	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_009443	41.11	2095698	PRJNA58665	Specialized	Meningitis, endocarditis, septicemia and arthritis	0.0752828141949481	0.00734728748398121	-0.453558950152904	-0.588413787871285	-0.29697184199833	-0.202822318027613	1.37418085117745	1.64695297072223	1.05377332796983	0.985420135987224	Host-associated	Host-associated	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
NC_015291	41.14	1958690	PRJNA65449	NA	NA	0.0794771386023937	0.0282046369036214	-0.605652949621105	-0.820219589517329	-0.41605364033954	-0.339478856929212	1.48177107842332	1.7631441024742	1.16804680267306	1.35567742862035	NA	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_009832	55.07	5448853	PRJNA58725	Multiple	Pneumonia	0.0422309973912733	-0.0158492574298591	0.145420061928972	0.116435307523768	-0.604666480907397	-0.45466571485147	0.847636542018694	0.902196145597872	1.09654591677044	0.871752812336184	Host-associated	Host-associated	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_017044	32.43	1300386	PRJNA158045	NA	NA	0.0678992410786372	0.00347043038497265	-0.0136537064813649	-0.015806516971011	-0.36160498249443	-0.232385632819423	1.01011713169345	1.19146547913226	1.42669747085411	1.3379913556333	NA	NA	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_013853	39.98	2146611	PRJNA46097	HostAssociated	Bacterial endocarditis	0.0888055127879341	0.01474216380182	-0.587088407050692	-0.616664131189446	-0.380829753936187	-0.326110711389466	1.49250616856937	1.56776607869745	1.20473853573317	1.31207404778056	NA	Engineered	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
